filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,ctxr3_converted,non_upscaled_version,npot_resized,dxt5
003b9652,e8b2085c5d53509706054a49bd93e46f1882026b,344fdde18dd3f443a61f2ac45f391d356310e4b3,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
003bcaaa,379df14e56be27dcfe358b6564472bdc2646ebbd,1ce071fecc129951542402b23e968095a594bc97,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
003bd3e7,d085d9a8a46f03b4d25b3e25512a6643a398e09d,bd3653942ad1c41ecead836e5486c95641b0a29d,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
003cb15f,875ca818483e66ffc855eb7249c807e0765075c3,e7ee4a5ee14413d720195b3ef09166b4f56db996,true,ps2 textures\OPAQUE\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
003d06bf,61ef5818ebf2ec31eeac1b1248147346c0f63587,c2064009230368be07b64dd314f5d793001fb7d6,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
003d0d74,4494d25cd7dcc513335b382a50178f03d80a783b,493ef038ae5f2d46388c76013c160d640af53501,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
003e1f7a,1226422d50b2de98de52633ed211119d185aedad,28aacb7b96b30d7cfbb184aa1c2530b18b40a1bc,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
003e24e2,ceb84971953ce74965e7f482727c502c882a8832,1d4c19d5082739da769fde87198d17554ad7664d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
003e43b2,f33502c9c9bbd48087bffa1b8289be92eaa3db56,82b2fe058dbe254553e1a4e869d451a9e25ea489,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
003f1510,4d9cfbcd9922be625507822671d4f5f72db55015,260ee7b39375c5b9b3b350f5532161df8ea3b69e,true,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
003f6fad,776f405f9bf6e6beec98ce1d5012e2757e758ea0,ccd8c24a2e84111685b506804229cddd4341b29d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
004043a9,ba416db6963b8883c31801a6aa462e0a4b662c42,3651deb2b3e4b00331e9d5dd31bdaa9916408529,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
00406fad,a5c96b2e50aa916d7233ea3fa58b6cb1f3c4219c,871b9b8c4e7c825e4f04e4795774482769a98876,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00409eec,70004db3c9e899c9bdfa44bdbfa7c982485f0b1c,7764651219b9bf4c4126c17c73d9c16a9a0fccbd,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0040d89d,c4df479e64ede745b5f9c9e3b7c83f27d34e1e77,eed645e501f751f0fa8a6d91853a0d53fb491d18,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00413d7a,141bc6646595280ff36e99bf9b21050df8bd4519,9a254ad1878035dd4c11f2ee52270f8b228becd8,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0041435e,dc0e8fe181afca5ddbcfef427918cc316a140a11,76ed0d78f9a2ee72fa18ed59be48aea48e241c42,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00414361,ff0e2866fe4e6d153caa8acc68370726c021f9da,819d133739a5abfaa674ee316c8148963225fc56,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00414362,57c3cf9bb51bc9034ceaa090c458ece197b61dff,cd206ba60391b383b707aec43c2b2e92088f91b8,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00414365,bfee70847e7f627dd68f959256b2dd69e04dba53,2a192dbdd6af42c7d96311c37cec091111c7590b,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00414366,9c7c32799038f4ab94f1d7ae3a6ec8a5820567f1,b62442090084018d676f9d832c76819e840106d1,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00414369,6ee9c4d70aa752026b67496c2e9890f75c75de64,c9e7ebbf4f31d9bd4c1e3a385ac44c6cf6bfd93f,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0042367f,f1ef89950c184d2c84d5a59fc703b382de499a5c,b2e32254e4b7f0715c89d412018cfcc72e96bf89,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
0042527a,bb0d81e7446722b8da29212b2a3d82a7b12a5b53,c3eb9b3e034da55dd862a790f28dcada2ebc7a5c,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
004327cc,a76f8821edc2650bf6a84218e2c6990130e7d344,44d19832519c2f0931c711eb0c723e490e193f65,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0043e5cf,91b0175c2a9054bf60780d9e0e3d93258320ddc9,8a87e2d2f5f62bbf30a42eb907cab7c0eb724466,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00442539,e568df68ee726f149aa1fc6111732bd46af9baa2,f4ef8fa68c35062a33e9aee06f2fd3d97f6e193e,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
0044867a,199e1bc692de9a18ddf816d438cb036b14e91572,bb040ac88b3d5b7a4505e991ed08a8458b85eecf,true,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes\ui,false,true,5,remarci_4x_extra_smooth,false,0,false,false
0044e6cb,097b58c65872df3a9150556c50284765049c3776,c389f8de74abe6e56aa78664ff538849fe94f1e9,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00455164,4f72be600ed693550f9c95d2d688504cafb239cb,f1e798709679c8e6d993c645b6c2ccd3de0f29a6,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00456bf2,746ebbd23906e3bf2e005e37c1b52b7dcd756b7c,507e22075b7b1156264aba675b55e6732a96ee7f,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00457663,794a998c3a2fc321500d30c13ce108667839fee7,9fc708e88e4180fa5b2743632acac64e19a95b96,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00459c02,1b294ea459ab3308fe16e3de7346cdbcd71427ab,8d4315b0f05af5abafa8314487564133cbb0290d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0045d890,48a6d04f88f75f816500d37dfe47dd5e34b70cd2,6eabeaa63f3e4644a9a79489e0febeb9f2c57ce5,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0045d91e,b1167fc6fabe24e577d06136be434ab1e6d5a5c1,465c558061f00504040701ae31e126d5521fcbc8,true,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes\ui,false,true,5,remarci_4x_extra_smooth,false,0,false,false
0045e6cb,b893b5bbd803e4920d5d17c4529dcebdb73202c5,d999b59678dcea32c35ec8d6b92d7297ed2e2a64,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00461c15.img,cf6e4469f80e288b73b2ed91dff93b6487ba8009,b2707484dbcd3a5fc3a635f37f1b4d9756219d15,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
004733d7.img,d6e4623366b8e78d7b7911c6e84eeb5aeabfb1e2,0bd2e21aa38ebbd3ee482e3c7d9738b1fcb02a3a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00475e90,a9e439bfeae201962e82650643aeaaebf3ca47bf,be6d964767df3375a52a323e3c5c5621c08dae28,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0047de97.img,92428ef670635a5863300705c6c94460ccc76c1f,27624979957023ee0f1420e59d3bfe3250ccf6a4,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0048c0c3,9339da638da9fad6e3031e0ef2920c667a1b68c8,fd676870455d84bae12a99c9ed5abd8906ec9748,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
0048c0f8,7267c684abd9ce96674aa25da49903d14f41c4b7,2583881eaea9d9fbb13712e2e5f6e4ad9deaa421,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
0049437a,15aeeadbe798d4ec8bc940b43e62d9a75716775a,2819270185c8b727a9ac47295bf8e0a5ce62500e,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
00496387,9ebbce00a8946cc6e7a7b9fab5672d9bfb1761c1,89a13ca3576e989dde95454f7b4a994d2bab7d18,true,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00496b29,4e8575af675f7608e24e793587fa9bb7907a0f43,431d1c119f0fabc40b128ae8bbcd2e1d703f4bfa,true,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes\ui,false,true,5,remarci_4x_extra_smooth,false,0,false,false
00499957,e14f9be98b543aa4c0b1639991da9081769b9424,b9809ddf176d10655af5fa570db67ef97dc6655f,true,ps2 textures\OPAQUE\same sha1\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
0049b9cb,762f6de893cd3c0df19115eec282afbbcf750d67,99051994481d5214614bde22859d9fba2327c416,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
004a230b,904181d6888209ea7c5c9776f4e0e2cac58183d6,fac6f2e03c220b9b1683566f940450974711c0c7,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
004a86e8,87f2e267fb8587dd161166d3fa33e80945290aa1,242c68122bd197ef3745faa1378ae25dcd0b91f3,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
004aaff4,ff868e3aa2100fb78473ccbd8d537ab60dbac32f,0aa9db84705fda9a50617d19aacadff99a7ccc0a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
004ab5f7,f86abbf2b7daf39d2d6bbf82cb0cc82214cb92e1,0f9cbf1ee1f3d18870cb8773c126bc5736a1a6dd,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
004b43bd,3aa9001640131ed02348c07648129aa85e1bb036,121e17998b50fcf2faabbbb078167d1e946bf45d,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
004ba845,046320c3072ddc6390fa5ac50dcc9977d35ce7bd,9d2c362b9002af5a2b3bc5e19609a31827971743,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
004baff4,b5187c1df7b9baa867e5f8f2b716103bc9c042ce,89b0402bc3e2ff816563b4db03ecce4ed99e72d8,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
004c3656,c1e8b81a8f2c3ad5f6a52afb8a4817cf5662b487,99b14aae99d7ef1eca700507d2a3811d4d0bf0c9,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
004c43af,36278693ea7fcb8750b4c668e1fd5486dab1cde7,209375043684587e7f5dcb4a15d4289c9339d903,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
004c7484,b7b6eaee67f209ddfd0016bb2a2438b57aaa9984,1eb3af309beffcf278f30eddd663fca69a2d0fea,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
004ca501,583913eda0444097fba8b672c986f27e06fc7706,49fa8c8c71baffbd9c5593d6b7228915b53b70aa,true,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
004cec39.img,ca005438bbe992f76d88ed8debef2879aab217e0,db7f9ef6af038379fc19bf9de18e56304d3fabc3,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
004d66f6,9943757393fa9d90160d6ecfaaf7327a69018125,191cc3a8df40b3a7c7bc4d4bf2ab4c6d00d422ea,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
004d9628,919ae75eb094b67d188a86481e77d9cb6fda433e,abfe5653d295f1e4f3a807220bda9a8eacd34e99,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
004d9c02,f0d6bfa5cc867180a640a723fc0ef27c155f4abc,5a41694e4f9da006e7d165bb97c99de25e1e802e,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
004e0fb2,df1f628c2900c6e15b01afd684e4417782c87514,3e1f88aa314dfe96c1e87bee101eb8ec9318dafb,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
004e591a,f105d8a1b7092663bb42877cbc0bc2310ea57505,25e242564e9983adc2149652d1a78622431b3d8d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
004ecb45.img,ab456958e0e8863ac8104009d175a59b38d2c7fb,523c4b1f624f1b6cec34676099fe9606549bb5ac,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
004eeb8d,35c65a3195129efde23098055bf77da430f307a6,0c4de2b468d5d23ba5198ea9fa90bf60806a01c0,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
004f0fb2,a2708648ed54d73e72a820899c938b1741909033,c6ab6f4b550ca3d78b5be1ca8a95833361d1090b,true,ps2 textures\OPAQUE\manual\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
004f11be,1458e478ea91ff0ed9031fecc14957726053e475,38f482c660628787aaf29f8f5cc2d1f4b95f1ecb,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
004faaab.img,34996653adbf98d4cacaedda0e4c84bc107d0903,2a70097ae54efa46a87c78a6d8e9d8149ad7c04a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00500fb2,a8399a8326dbafed4afe547f97e596ebcc6a87c5,a4432908bc49d5240944cefb9ccfa78eb3622253,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
005079aa,fc1714af85afc51387983e317161414ddae863f6,d0cea9bde304b2bd413dc72dacc1b9c8b23be06a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00508876,e3ff8f8b8aeb15345ecfcb4038a7766afc658a18,b3f4519cd1f2335fefc6b1ffd377327737c49372,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0051079c,00cb94039d8c6918b0ddb0bbf9ad70ede5109516,0ed2cc066e75924d6a7b918992eb2f9d83244eb7,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00511551,feaca008cf072508185529d12ede1086923ab4f1,5f39e61d90d851867b1effd255a026bee54aa9cc,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
00512935,1c2207ab2ac210037d708f366050ad102dac4f4c,0d7ac545ed1ca0fbad18327ed5062a9d3852d180,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00513ee9,7bb6ea4b2e49bf05b88e5d59fd65c1bf7ea276a2,34236430cb21abae7ca8fc0423a0e65cd8013d3a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0051e8d2,f677ccc9ab99100986626e44224f2495499dd6ac,15ec8ada36303cb3eb246df2d7e588855ff78bff,true,ps2 textures\OPAQUE\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
0051ebb8,702a7ec3b879b2b63fa3e0ff370cad0ba8068819,d1ed7a8cffd19c2b792a80deac87cc0c96ed865c,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
0051fd77,f255df93050472b6ff3ff837ab6afcc984e6ea46,dff4064f44e47b2985010bcbc6f0f73c22df65ac,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
005204ba,49007edce38803e1f726c5c2a5aca00c9416d493,4516f9e4aca2a077063bb1fd7859e41c03a48dea,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
005206bf,f3dc6c9c2fb244177254a70122c86aabc45c5432,4784ae2217dc5371c5477d510cb9dec42f624785,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00523ae9,6c0b82da70702fd05ea8a6434d31851d5bfbc865,e088a2696ea706b486e3532b66668f7c46b2bc20,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
005342b9,45c5585d8adccb5a5c3486077fc741a4ecfa435d,07ea33eace1436ac3e85bf5b839757959d9cd845,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00535c20,dd71bb5dd0792a07466b82447e284e5d79b6052d,c8970c9445945447a0dd5799533c6e0575b4e2f1,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00539bcb,3ce0af4458573c4180f3f8c1a665af9ed430b8ce,e3943b060744bca4d43af158a7923d8eb93ec0db,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00539c02,513b32de271e70b341252686a92a0b1fc171ac83,d6913e832248f7580f37670c42263c5b1500d780,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0053a47f,b91794653790279d333b0615c1642fa56507cd04,120ba0669b2d0472bce059b1353a452e5b86d0a4,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0053bd2c,07f37c70c4b1ad039a833e221ab26d504de23bd9,174ad29baf1cb60380061b33fdf9484397946012,true,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes\ui,false,true,5,remarci_4x_extra_smooth,false,0,false,false
0053c115,9dab906fb787d5b88a394f032413a08cdcf06311,a2d71f788c357a314d1854e6d83a39ff30c6f2ca,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0053c115_9f95f70cef32ef75b86013222bba08e9,6c6bb0c816c133c0c5adae8f3369740607e44bbf,b14a75511b6069b43a9f83a07002a7aaeeae3500,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0053d847,833a6815222a0f3244301d07de5d919a10c1749c,6100448c45f8b06620b64f46392ae0b3d1777283,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0054a42f,60e7ec2962a62d009040ac12cc5a4927cd4b3084,f7f4f7234a433cb319bf7ba94712ad9378802451,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0054adda,49c8d9c85b15043284c82be689ae749eae036f9f,33f11a8af2af863243caabe2b2ebd13047f50ba7,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00554e27,aa5f896d881abb242c0baef3c746265ea62624b9,34356e7b8fdfa8afe6e381b705d6dfa860194efc,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00554e2f,fe3748152eae1d9ec3333a3f31f533d5e8bfcc83,b224ad1834e408476ee00a45df6ab10a33496178,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00569c02,8fd0851b322e2de47466375d2f3c0bed8972acf3,27ac2ae6e8d74e83185d99ebdeb6d9e983db5a2f,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00576dc0,7d89f13e4ae317ec23d75b50b8ef1b1ba71f687b,266a06284c20ed5fd23707d3319c92f327646118,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00583c39.img,99421bc32155cbdec07c3937dfc228def6d8d3fd,e6804ac564e2281230582ebf27451e6f8625cc4f,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00585db8,5a2ff8e677f7884be6022f09571957a1e68e5df2,03e893f3261a0061eca9027c6e2cb1f7ec279e8d,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
00588888,ae2fa0a29c1f0b5aa32a548d7f9ab85e1f8f5d56,3fdcbdb72c6cb25da238016b568ebc022267bc19,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0059277f,9df92323f6742d0a8bef15744004b1875978ef82,36e1f4e749cca1fd4a72e16bf88fcb41fd816834,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00593209,bb474e3be00a738178020bddaffdba5e49917a38,bd6d197521eb0d933e5b57071805c1cba9062486,true,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00593bc6,115f267699e641c36d8d29f4f6b17881045fd4e0,49dc17789bb6ddbc3eac66992fb6f711734993c5,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
005a7d91,005eeb65610f7d2f1a55d5d584ac8d71b1767317,d54abae26c1f8f5572954d38187ba4e056c19e23,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
005b966f,1ddb4e67921b4c92c8388b68bda65160af3be476,bf6b061234c71b01b1abfc91c4ff9883411a7c17,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
005c43b3,35de419a29786f9410b2d1d752da9eb8de1d5761,af7879c2d26d3eddc7704c6890d12a0be99fa89a,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
005ceaf7,430b3b25a6d3f8a14f0441313749115eef71f4dd,6c0947c937ac51613dc37966ea8bd41df548669c,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
005d7993.img,cecf6a6696fbc7e2a1ec308dd7b3b27020afb2b4,52c817e6136c8d879b1390490b649ee879c9a194,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
005d965e,5ad861aee038b743174914a2f41752d09531ea44,f856cbce8bd72af37833d2ecae9062f2ca7a7b93,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
005df444,68c7031d260ffed7116fedf3260bd35dafe2869b,0c2b91272ff8665b8070606648e2101010251e9d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
005e094b,64e12804779214ae8b30e1a1a4abc5098f7a0327,31c7e521418718ec01ab0989598dbabcf7fe52a0,true,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes\ui,false,true,5,remarci_4x_extra_smooth,false,0,false,false
005eb9cb,3dfd645e321601d3beaf4f899a15a3a984114b10,cfef0da0d9f215c7151aa6d292944e837f4adf5b,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
005ed1e5.img,9b5357b82bc517eaa2294997132ddba5b1b5bb1b,a574e7edd742ce89cbdc6e629fb2b7f1a3357155,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
005ee3c5.img,d59360d8bf9cb54da4e617b0955cf27ecc8092ed,53c398cb5d112468a7676f16bc398232ec7e775b,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
005f366f,14242a6e48037baa486fb5aca61e35ab4c100809,c4bf7c47bfb6839230d088af27d95b946d464af8,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
005f73b4.img,98557ddf77963744bd41dd0c1daa42b78191dbba,56e6d03ccb4014e877c17e0865911f5f29154086,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
005fcebb,9c2f274ad4ef51d0417cea1f852d1e75d7844e0e,69d2634d75f505c287b0435645cd9627b6eaf85d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
005fe3c5.img,56aca2c4130c83941f84fa6214dad22c4c81d9aa,3c9da9e815adc84e3093bba0c19c997c7a45167b,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0060327e,f1e96f08381d4e08f3461a77f4aa282dc7058e5c,88d22b10140fa68a86ea9f5bb66630a6b97e579b,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006092c2,6e147c3c26451517b101c9998b718a54169322bd,903ba12d9095e4001965e4ec180b4c6f0970a84e,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0060a8e0,b482884a20f932b16f57b6827c2d07c6123794c4,abd7ecfdf3249338024d9edfe078955b316e082b,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
